date,GDP,GDP_lag1,EMP_CAN_lag1,RT_new_lag1,MANU_N_ORD_new_lag1,Imp_BP_new_lag1,IP_new_lag1,GDP_lag2,EMP_CAN_lag2,RT_new_lag2,MANU_N_ORD_new_lag2,Imp_BP_new_lag2,IP_new_lag2,GDP_lag3,EMP_CAN_lag3,RT_new_lag3,MANU_N_ORD_new_lag3,Imp_BP_new_lag3,IP_new_lag3,GDP_lag4,EMP_CAN_lag4,RT_new_lag4,MANU_N_ORD_new_lag4,Imp_BP_new_lag4,IP_new_lag4,GDP_lag5,EMP_CAN_lag5,RT_new_lag5,MANU_N_ORD_new_lag5,Imp_BP_new_lag5,IP_new_lag5,GDP_roll_2,EMP_CAN_roll_2,RT_new_roll_2,MANU_N_ORD_new_roll_2,Imp_BP_new_roll_2,IP_new_roll_2,GDP_roll_3,EMP_CAN_roll_3,RT_new_roll_3,MANU_N_ORD_new_roll_3,Imp_BP_new_roll_3,IP_new_roll_3,GDP_roll_4,EMP_CAN_roll_4,RT_new_roll_4,MANU_N_ORD_new_roll_4,Imp_BP_new_roll_4,IP_new_roll_4,GDP_roll_5,EMP_CAN_roll_5,RT_new_roll_5,MANU_N_ORD_new_roll_5,Imp_BP_new_roll_5,IP_new_roll_5,GDP_roll_6,EMP_CAN_roll_6,RT_new_roll_6,MANU_N_ORD_new_roll_6,Imp_BP_new_roll_6,IP_new_roll_6,GDP_roll_7,EMP_CAN_roll_7,RT_new_roll_7,MANU_N_ORD_new_roll_7,Imp_BP_new_roll_7,IP_new_roll_7,GDP_roll_8,EMP_CAN_roll_8,RT_new_roll_8,MANU_N_ORD_new_roll_8,Imp_BP_new_roll_8,IP_new_roll_8,GDP_roll_9,EMP_CAN_roll_9,RT_new_roll_9,MANU_N_ORD_new_roll_9,Imp_BP_new_roll_9,IP_new_roll_9,GDP_roll_10,EMP_CAN_roll_10,RT_new_roll_10,MANU_N_ORD_new_roll_10,Imp_BP_new_roll_10,IP_new_roll_10
2015-06-01,0.3778411,-0.1983337,0.2405115,-0.1816853,2.6566644,-0.2849011,-0.9321559,-0.0838176,-0.0346336,-0.7476299,-7.341321,-2.8050244,-0.8695975,-0.0897463,0.0731915,0.7963424,6.9607746,4.4007478,-0.6003465,-0.0648095,0.0950613,0.8552146,-19.9962141,-0.3112548,-0.6334488,-0.3601423,0.1741405,-1.9784012,11.0710291,-0.2893207,-0.6716694,0.3852159,0.0963306,0.6242471,5.67776315,0.96668685,1.1371445,0.190699367,0.1443909,0.355602967,4.670730233,0.549490867,0.4473777,0.19791675,0.12789465,0.3350516,2.00931185,0.594771175,0.60468755,0.14156988,0.095389,0.1185153,0.13918528,-0.08518794,0.30983054,0.043386233,0.076433367,0.237246117,-0.432787583,-0.07458515,-0.099004767,0.0243673,0.075970243,0.317117014,0.623435586,0.564748129,-0.170625014,0.028948938,0.080365088,0.180302163,0.372070813,0.33378275,-0.177378138,0.018531333,0.081998,0.255292433,-1.891071956,0.262111911,-0.228052656,0.03983314,0.06240732,0.40708066,-1.50737916,0.33232652,-0.17319298
2015-07-01,0.3925907,0.3778411,0.0406791,0.8699739,0.9610716,0.240494,0.811625,-0.1983337,0.2405115,-0.1816853,2.6566644,-0.2849011,-0.9321559,-0.0838176,-0.0346336,-0.7476299,-7.341321,-2.8050244,-0.8695975,-0.0897463,0.0731915,0.7963424,6.9607746,4.4007478,-0.6003465,-0.0648095,0.0950613,0.8552146,-19.9962141,-0.3112548,-0.6334488,0.3060798,0.115194,0.3259589,2.2097557,1.2117459,1.26964055,0.330000233,0.0903557,0.507297233,1.793527667,0.887995267,1.1169687,0.135617175,0.063180575,0.588197975,0.521982775,0.66060365,0.3019312,0.068827,0.09864676,0.43422132,0.9489191,0.4715027,0.05511378,0.0675259,0.100727133,0.232284133,0.559518817,0.179089767,0.008486483,0.0459054,0.081389886,0.092296414,-0.569172586,-0.247212257,-0.116954086,0.0691109,0.05697755,0.3024062,-0.254794013,-0.095778475,-0.062266813,0.0514601,0.0587791,0.357288,0.546935833,0.403835556,-0.122053444,0.06433145,0.05790366,0.24772556,0.26839628,0.42464225,-0.06527214
2015-08-01,0.2195689,0.3925907,0.1519821,0.3785203,10.3944547,1.6928797,1.462664,0.3778411,0.0406791,0.8699739,0.9610716,0.240494,0.811625,-0.1983337,0.2405115,-0.1816853,2.6566644,-0.2849011,-0.9321559,-0.0838176,-0.0346336,-0.7476299,-7.341321,-2.8050244,-0.8695975,-0.0897463,0.0731915,0.7963424,6.9607746,4.4007478,-0.6003465,-0.11398155,0.03003055,0.55214885,-4.6337976,0.35452045,-0.5332821,0.054875867,0.070681067,0.494272667,0.375619833,0.8006402,0.132033267,0.056412,0.08079305,0.17635405,-0.065155775,0.279736425,0.04286245,0.12069782,0.07277026,0.31507802,0.1400897,0.27188794,0.19661496,0.139173083,0.041657083,0.558094133,0.44105075,0.38728295,0.217269817,0.090957829,0.070064857,0.452411357,0.757566986,0.291256657,0.053066143,0.1021098,0.067559838,0.303567888,0.38306365,0.331337388,0.102152825,0.0814512,0.056205011,0.186768133,-0.475201311,-0.017147256,-0.005819433,0.12669102,0.049862085,0.37084215,0.28477035,0.05660375,0.0552536
2015-09-01,-0.447532,0.2195689,0.0784059,0.2733975,-5.9749433,0.7306121,1.0766171,0.3925907,0.1519821,0.3785203,10.3944547,1.6928797,1.462664,0.3778411,0.0406791,0.8699739,0.9610716,0.240494,0.811625,-0.1983337,0.2405115,-0.1816853,2.6566644,-0.2849011,-0.9321559,-0.0838176,-0.0346336,-0.7476299,-7.341321,-2.8050244,-0.8695975,-0.1932558,0.0463921,0.0267492,-2.34006725,-0.65227305,-1.18391565,-0.055647567,0.057063367,0.1089653,-3.5516926,-0.191311333,-0.430404733,0.016151675,0.014320325,0.52501765,-2.17730545,0.097581,-0.242667525,0.09143948,0.04185268,0.49571818,0.33704658,0.41664074,0.09839878,0.1062285,0.043214683,0.290042417,-0.092204467,0.449184367,0.15629225,0.1450303,0.042852457,0.372889771,0.058263543,0.419371457,0.249911214,0.193632688,0.036592869,0.579717088,0.941545013,0.456995375,0.294286175,0.150080867,0.059250494,0.495116822,1.132113833,0.374562433,0.158014833,0.11077432,0.056825945,0.54241968,0.13741383,0.27921373,0.04997152
2015-10-01,0.0610204,-0.447532,-0.0183448,0.8309002,-3.2926519,-0.0215712,-2.1431813,0.2195689,0.0784059,0.2733975,-5.9749433,0.7306121,1.0766171,0.3925907,0.1519821,0.3785203,10.3944547,1.6928797,1.462664,0.3778411,0.0406791,0.8699739,0.9610716,0.240494,0.811625,-0.1983337,0.2405115,-0.1816853,2.6566644,-0.2849011,-0.9321559,0.1462849,-0.0013899,0.49788645,0.2791867,-0.15935845,0.04794705,-0.051654067,-0.007041533,0.608891033,-0.911426167,-0.113429367,-0.682429067,0.00630285,0.007225025,0.272084175,-1.24318455,0.0679036,-0.4003819,0.04895606,0.0214612,0.27234684,-2.1895363,0.2004453,-0.1049821,0.129771617,0.016680292,0.56487375,-0.637194367,0.287098217,0.0133334,0.1673172,0.036009121,0.538251829,0.9387555,0.487924143,0.220380629,0.116029475,0.035883606,0.591988525,-0.280449713,0.35456805,0.077530763,0.145119656,0.036416439,0.622875789,-0.1425029,0.341893156,0.159096789,0.09645643,0.047041915,0.4326025,-0.31020891,-0.08899963,0.04077193
2015-11-01,0.2315494,0.0610204,0.111129,-0.7774018,-1.3874826,-1.2829749,-0.22465,-0.447532,-0.0183448,0.8309002,-3.2926519,-0.0215712,-2.1431813,0.2195689,0.0784059,0.2733975,-5.9749433,0.7306121,1.0766171,0.3925907,0.1519821,0.3785203,10.3944547,1.6928797,1.462664,0.3778411,0.0406791,0.8699739,0.9610716,0.240494,0.811625,0.2058615,-0.03194205,0.51741915,-0.14630185,0.78808025,0.38315185,0.157581133,0.0157483,0.085812167,-0.560028767,0.097728533,0.180551233,0.2516482,0.010005163,0.5712362,1.36110725,0.2533871,0.28664115,0.11181216,0.00433517,0.623169,0.43035542,0.19839544,-0.19932334,0.052679367,0.009446808,0.680665067,-1.110518183,0.0688421,-0.319839167,0.076520729,0.019298107,0.622483986,-1.805436057,0.163380671,-0.120345414,0.024266563,0.034719744,0.38469135,-1.807201925,-0.35292125,-0.233321213,0.065191467,0.047748894,0.384005678,-0.4514623,-0.125610033,-0.044878411,0.0754321,0.053619445,0.44229978,0.31645326,-0.1366777,-0.01458019
2015-12-01,0.1801736,0.2315494,-0.1139088,1.7731747,1.945856,0.964258,0.3205441,0.0610204,0.111129,-0.7774018,-1.3874826,-1.2829749,-0.22465,-0.447532,-0.0183448,0.8309002,-3.2926519,-0.0215712,-2.1431813,0.2195689,0.0784059,0.2733975,-5.9749433,0.7306121,1.0766171,0.3925907,0.1519821,0.3785203,10.3944547,1.6928797,1.462664,0.3570115,0.021400225,0.64458595,2.4430278,0.66613265,0.52533525,0.3151908,-0.023702783,1.0207822,2.277303867,0.765507767,0.457071533,0.17564695,-0.009025838,1.007623,-0.49574365,0.429399675,0.112199075,0.15272164,0.01500513,0.65061804,-0.67409144,0.08692476,0.04482926,0.070349267,0.036282808,0.328872183,-0.865003367,-0.58873515,-0.13333425,-0.003633771,0.028478864,0.400590471,-1.2118103,-0.507711729,-0.420455257,0.017770175,0.038225806,0.471385,-0.15687235,-0.4737836,-0.335635375,0.040192256,0.042690261,0.449386389,-0.803324678,-0.339961856,-0.178718433,-0.04002952,0.042133385,0.33638331,-0.69863885,-0.33041381,-0.55143914
2016-01-01,0.5338494,0.1801736,0.0500247,-0.7383364,-2.2384597,0.6119025,0.4457596,0.2315494,-0.1139088,1.7731747,1.945856,0.964258,0.3205441,0.0610204,0.111129,-0.7774018,-1.3874826,-1.2829749,-0.22465,-0.447532,-0.0183448,0.8309002,-3.2926519,-0.0215712,-2.1431813,0.2195689,0.0784059,0.2733975,-5.9749433,0.7306121,1.0766171,0.1454324,0.013890375,1.49782685,-0.84518545,0.0707191,-0.1587537,0.1570128,0.02593515,0.7524391,-1.3096102,0.251113567,0.042750733,0.03238145,0.055119163,0.24436505,-1.4370984,-0.8034235,-0.2239749,0.07221504,0.02131357,0.55012698,-0.76050752,-0.4498872,-0.1150711,0.088112167,0.035503708,0.619596933,0.570859283,-0.414287117,-0.052875283,0.084241914,0.046307321,0.420025686,0.291096157,-0.538385371,-0.077414529,-0.021541513,0.045159094,0.282441925,0.285150838,-0.501647375,-0.5559784,-0.068873789,0.038103106,0.343381733,-0.1123828,-0.448305578,-0.732334278,-0.01421992,0.037062155,0.23870005,0.20827551,-0.32146271,-0.40228356
2016-02-01,-0.2429846,0.5338494,-0.00722425,2.0275083,7.1245153,0.7203628,0.6049109,0.1801736,0.0500247,-0.7383364,-2.2384597,0.6119025,0.4457596,0.2315494,-0.1139088,1.7731747,1.945856,0.964258,0.3205441,0.0610204,0.111129,-0.7774018,-1.3874826,-1.2829749,-0.22465,-0.447532,-0.0183448,0.8309002,-3.2926519,-0.0215712,-2.1431813,-0.2922486,0.0888381,-0.15585585,-5.3172246,-2.27297965,-0.97328505,-0.0168826,0.056817317,0.5719322,-1.169977967,-1.275198833,-0.447219733,0.0292375,0.069226588,0.670685825,0.92943985,-1.0154708,-0.27088885,0.05942472,0.06538621,0.38888138,0.29585994,-0.68999614,-0.12755916,-0.07748365,0.060675425,0.210627083,0.287138883,-0.615743683,-0.757286883,-0.033336071,0.035734821,0.433848171,0.524098471,-0.390029157,-0.603311029,0.03053905,0.034729669,0.291687763,0.8453612,-0.238760125,-0.206875538,0.033925867,0.043218483,0.172900033,0.597267444,-0.354783989,-0.208850478,0.10187212,0.031860955,0.2149353,0.17579902,-0.38305465,0.07080356
2016-03-01,-0.3415126,-0.2429846,0.035005,0.9681454,-8.8148862,-0.5789246,-0.9224183,0.5338494,-0.00722425,2.0275083,7.1245153,0.7203628,0.6049109,0.1801736,0.0500247,-0.7383364,-2.2384597,0.6119025,0.4457596,0.2315494,-0.1139088,1.7731747,1.945856,0.964258,0.3205441,0.0610204,0.111129,-0.7774018,-1.3874826,-1.2829749,-0.22465,-0.0869574,0.1245628,-0.1564552,2.70406515,-2.1016607,-0.383024,-0.138966467,0.0947102,0.218411667,-1.1355853,-1.594082,-0.5628221,-0.294731225,0.080313025,-0.00635235,-0.790805575,-1.25668185,-1.39859795,-0.1290151,0.06280557,0.40041978,0.7922586,-0.86127292,-0.99789618,-0.027901767,0.056953575,0.216443967,1.17591555,-0.58104025,-0.403551333,0.001823286,0.055963736,0.080046771,0.688147657,-0.410619857,-0.2822212,0.090768925,0.040173669,0.144197513,0.1499521,-0.4389787,0.076517688,0.1064112,0.023053394,0.325194978,0.349496978,-0.283063511,0.103631733,0.11351062,0.045323665,0.27941633,0.19575841,-0.02016796,0.13377337
2016-04-01,0.1675978,-0.3415126,0.1426712,-1.2798571,-1.819563,-3.9670347,-1.0241518,-0.2429846,0.035005,0.9681454,-8.8148862,-0.5789246,-0.9224183,0.5338494,-0.00722425,2.0275083,7.1245153,0.7203628,0.6049109,0.1801736,0.0500247,-0.7383364,-2.2384597,0.6119025,0.4457596,0.2315494,-0.1139088,1.7731747,1.945856,0.964258,0.3205441,-0.29721385,0.07178795,0.14315115,3.73561345,-0.24038405,-1.82391085,-0.3119801,0.0954157,-0.331184933,1.883887967,-1.482600933,-1.5573245,-0.11456885,0.078485175,-0.424247475,2.18646605,-0.906919925,-0.52595015,-0.140252,0.06978914,-0.1457689,-0.0138044,-0.84132086,-0.60524378,0.0020214,0.046431483,-0.022598633,-0.614406467,-0.80734915,-0.073088167,0.077996829,0.038766379,0.270273786,0.491153786,-0.589104586,0.023768843,0.0904229,0.064640094,0.219915625,0.281273475,-0.222230013,0.07142875,0.1003952,0.063016161,0.113443178,0.001303122,-0.129548622,0.113021067,0.13332936,0.089002635,0.16421185,0.25555439,0.38864299,0.21879153
2016-05-01,-0.7620255,0.1675978,0.1064544,0.9669467,7.2276933,-0.2362867,0.2581038,-0.3415126,0.1426712,-1.2798571,-1.819563,-3.9670347,-1.0241518,-0.2429846,0.035005,0.9681454,-8.8148862,-0.5789246,-0.9224183,0.5338494,-0.00722425,2.0275083,7.1245153,0.7203628,0.6049109,0.1801736,0.0500247,-0.7383364,-2.2384597,0.6119025,0.4457596,-0.1421803,0.03240755,-0.69203975,1.66886695,0.28782085,-0.6688763,-0.038920933,0.057089833,-0.139044267,3.521809067,0.113118333,-0.359882933,0.1491564,0.025228175,0.044029975,1.7370026,-0.0745339,0.377010275,0.0510226,0.04871678,-0.22074744,1.02568948,-0.85303406,0.09677786,0.0720864,0.081556667,-0.206054783,0.656759783,-0.319879717,0.148156233,0.027076257,0.074906429,-0.0383119,-0.6963325,-0.356886129,-0.004782986,0.077408825,0.105903238,0.044118325,-0.291313963,0.319270575,0.1421556,0.128124444,0.093333517,0.264494989,0.532667067,0.363836378,0.193572856,0.116111975,0.102718105,0.27258529,0.66159403,-0.15075685,0.12082972
2016-06-01,0.4776649,-0.7620255,0.0371215,-0.6806444,0.2435336,-0.2444814,-3.9059255,0.1675978,0.1064544,0.9669467,7.2276933,-0.2362867,0.2581038,-0.3415126,0.1426712,-1.2798571,-1.819563,-3.9670347,-1.0241518,-0.2429846,0.035005,0.9681454,-8.8148862,-0.5789246,-0.9224183,0.5338494,-0.00722425,2.0275083,7.1245153,0.7203628,0.6049109,0.59552665,-0.0213316,-0.0550912,-0.26160825,0.09131625,2.5779314,0.143009267,-0.001847233,-0.263608933,-0.093227633,-0.0206163,0.416645767,0.1516083,0.0600536,-0.230854575,-0.3668929,0.571010775,0.41374635,0.1548062,0.06933376,0.00870568,1.15202434,0.40955128,0.38261784,0.200627967,0.111591617,0.110776383,1.383989583,1.183353983,0.51396915,0.123179314,0.116031557,-0.087885543,0.926339214,0.447584171,0.294237586,0.108781869,0.124925038,-0.0337251,1.0382889,-0.206125838,0.190725575,0.069696706,0.114933922,0.077593844,-0.056508333,-0.247547922,0.067042922,0.105524175,0.09430615,0.09324937,-0.14300902,-0.31281664,0.18512588
2016-07-01,0.7133884,0.4776649,0.0276936,-0.7034351,3.0942003,0.8201231,2.5681729,-0.7620255,0.0371215,-0.6806444,0.2435336,-0.2444814,-3.9059255,0.1675978,0.1064544,0.9669467,7.2276933,-0.2362867,0.2581038,-0.3415126,0.1426712,-1.2798571,-1.819563,-3.9670347,-1.0241518,-0.2429846,0.035005,0.9681454,-8.8148862,-0.5789246,-0.9224183,0.4453969,0.08769965,0.2303306,-2.40265275,0.8542007,1.496369,0.4561529,0.067697633,-0.080924633,-0.5703684,0.8428415,1.853636967,0.449548875,0.13149345,0.094589,0.20817765,1.895223,1.68290915,0.207234,0.11261906,-0.06045768,0.21524884,1.46728212,0.56514222,0.174028292,0.125045783,0.007184933,0.48303015,0.425719117,0.381975433,0.17310965,0.122389871,0.144293757,1.446553457,0.331146857,0.364279486,0.204967369,0.095673163,0.155525675,1.150544875,0.177224113,0.474728613,0.144247372,0.100895167,-0.0039613,0.820532889,-0.283249089,0.308186344,0.152073715,0.10681283,0.00220139,0.72153128,-0.19297891,0.2996936
2016-08-01,0.1774054,0.7133884,-0.0703568,0.5932527,-3.6174168,-0.6374906,2.5876899,0.4776649,0.0276936,-0.7034351,3.0942003,0.8201231,2.5681729,-0.7620255,0.0371215,-0.6806444,0.2435336,-0.2444814,-3.9059255,0.1675978,0.1064544,0.9669467,7.2276933,-0.2362867,0.2581038,-0.3415126,0.1426712,-1.2798571,-1.819563,-3.9670347,-1.0241518,0.3035711,0.2843185,0.2442692,0.67796355,3.69912975,0.7878869,0.440176867,0.1660934,0.360597033,-0.7538299,2.253589633,1.387821233,0.332132588,0.1713649,0.356797275,-0.10988825,0.49466825,0.9074013,0.36123905,0.14263064,0.1447508,0.53092946,0.55975922,1.23955562,0.372361108,0.1036349,0.159650517,0.28885535,0.316426833,1.240941767,0.210305879,0.094132986,0.039608386,0.282380814,0.236297086,0.505675014,0.211831494,0.102375338,0.041865538,0.225897813,0.284191538,0.470373,0.206916639,0.102828567,0.144652333,1.003875089,0.226360622,0.446787533,0.244282785,0.13778808,0.26014967,1.2875797,0.50720654,0.49323821
2016-09-01,0.4297368,0.1774054,0.2457561,-0.1325915,-1.1878887,2.345892,0.4050481,0.7133884,-0.0703568,0.5932527,-3.6174168,-0.6374906,2.5876899,0.4776649,0.0276936,-0.7034351,3.0942003,0.8201231,2.5681729,-0.7620255,0.0371215,-0.6806444,0.2435336,-0.2444814,-3.9059255,0.1675978,0.1064544,0.9669467,7.2276933,-0.2362867,0.2581038,0.218868275,0.25503015,0.48326395,2.18287625,0.1351358,0.3184336,0.205047317,0.2519388,0.2779788,1.059287933,0.872054533,0.3473051,0.260778338,0.16611815,0.267021375,0.56408715,0.428982125,0.57244695,0.35130035,0.11882316,0.33226764,-0.27221364,0.21568758,0.97549554,0.329835425,0.125697933,0.286500633,-0.2550919,0.282981767,0.850122767,0.350953921,0.111697314,0.145081243,0.223378414,0.359716243,1.0955585,0.379656944,0.154288113,0.2893993,0.675571263,0.694104188,1.072525475,0.252803339,0.1412696,0.181616667,0.627567078,0.5898169,0.519364256,0.247113555,0.13447181,0.163455,0.65032699,0.5940692,0.41398543
2016-10-01,0.00799975,0.4297368,0.3228809,0.6211299,2.5438158,5.0523675,1.1707257,0.1774054,0.2457561,-0.1325915,-1.1878887,2.345892,0.4050481,0.7133884,-0.0703568,0.5932527,-3.6174168,-0.6374906,2.5876899,0.4776649,0.0276936,-0.7034351,3.0942003,0.8201231,2.5681729,-0.7620255,0.0371215,-0.6806444,0.2435336,-0.2444814,-3.9059255,0.217985575,0.0479178,0.28977355,0.45021075,-2.8411655,0.357007,0.288569317,0.139572167,0.400225667,1.1480791,-0.209987833,0.628246567,0.272054688,0.144697075,0.31458565,0.818688525,-0.0026277,0.52699965,0.25312483,0.16490888,0.22515022,0.41737308,0.46707624,0.50260934,0.307700375,0.212828017,0.404229467,0.987964433,0.8950335,0.5707235,0.365655807,0.172373043,0.431232786,0.330052829,0.676101486,0.858861557,0.344437019,0.159987875,0.377328688,0.395692,0.670631288,0.684700863,0.359240117,0.145288511,0.257243822,0.695526256,0.687241489,0.893975533,0.365126125,0.13966776,0.231209046,0.76015047,0.63324128,0.81255947
2016-11-01,0.4279714,0.00799975,0.1871794,0.345398,1.8219367,-4.7820959,-0.5338585,0.4297368,0.3228809,0.6211299,2.5438158,5.0523675,1.1707257,0.1774054,0.2457561,-0.1325915,-1.1878887,2.345892,0.4050481,0.7133884,-0.0703568,0.5932527,-3.6174168,-0.6374906,2.5876899,0.4776649,0.0276936,-0.7034351,3.0942003,0.8201231,2.5681729,0.3252411,0.034364,0.14590735,-0.5454992,-0.1403912,0.7355657,0.219493983,0.085302467,0.212404233,0.2436461,-1.6876261,0.3124243,0.309765013,0.177082775,0.4842096,1.142964875,-0.507014625,0.4621418,0.33375937,0.2062424,0.51159366,1.42313506,0.6048618,0.60385858,0.310783725,0.18408395,0.42632805,1.328473583,0.609441483,0.414144817,0.291729679,0.192894257,0.3464824,0.968993257,0.857505843,0.412845286,0.307525994,0.1799176,0.302784108,1.01559015,0.768722538,0.371216488,0.352621817,0.152109333,0.335058396,0.5008116,0.612476633,0.617491311,0.370128395,0.14618061,0.408889586,0.59964809,0.75984821,0.63096747
2016-12-01,0.2225108,0.4279714,-0.0913438,0.2341491,-0.9215152,-0.9002351,1.2478725,0.00799975,0.1871794,0.345398,1.8219367,-4.7820959,-0.5338585,0.4297368,0.3228809,0.6211299,2.5438158,5.0523675,1.1707257,0.1774054,0.2457561,-0.1325915,-1.1878887,2.345892,0.4050481,0.7133884,-0.0703568,0.5932527,-3.6174168,-0.6374906,2.5876899,0.40154445,0.30624775,0.67864565,1.835719,1.82713625,0.5672766,0.410353433,0.173717233,0.530480133,0.916640933,0.918012467,0.7941419,0.35674145,0.14861085,0.3978601,0.90127225,0.846594325,0.462000425,0.28699311,0.15632456,0.38736768,1.08540514,-0.27914372,0.26282864,0.308844292,0.1451173,0.322289077,1.12813235,-0.208079867,0.23232635,0.32611465,0.1705121,0.364980623,1.330372843,0.543412614,0.3663834,0.351311269,0.16080085,0.453529333,1.3502233,0.736260088,0.414617088,0.331988394,0.170240322,0.388404796,1.068210856,0.915108078,0.413553867,0.335543245,0.18008609,0.308638456,0.52407485,1.05388984,0.49835266
2017-01-01,0.5805781,0.2225108,0.1600718,0.0576656,-0.1694832,0.6194527,0.2232589,0.4279714,-0.0913438,0.2341491,-0.9215152,-0.9002351,1.2478725,0.00799975,0.1871794,0.345398,1.8219367,-4.7820959,-0.5338585,0.4297368,0.3228809,0.6211299,2.5438158,5.0523675,1.1707257,0.1774054,0.2457561,-0.1325915,-1.1878887,2.345892,0.4050481,0.3882418,0.2628577,0.64981285,2.3480437,1.83357985,0.18843515,0.332998133,0.228595733,0.452430433,1.508868067,1.4288708,0.200043067,0.35427365,0.19371705,0.33854684,1.46709315,1.10846295,0.169986025,0.3690132,0.13670488,0.317667292,0.98937148,0.70672334,0.38556332,0.395458933,0.129391083,0.443617793,1.072672317,0.93663485,0.44667825,0.340107621,0.137646557,0.429586394,1.179710086,0.119673314,0.306601571,0.343536281,0.154027988,0.32473077,0.485602675,0.392579863,0.4259691,0.353114117,0.172789422,0.357664007,0.714293022,0.910334044,0.508719833,0.340920475,0.17845338,0.358728166,0.37324052,0.75881869,0.47534966
2017-02-01,0.1959055,0.5805781,0.4524237,1.2996257,3.8409212,3.0348198,0.9112943,0.2225108,0.1600718,0.0576656,-0.1694832,0.6194527,0.2232589,0.4279714,-0.0913438,0.2341491,-0.9215152,-0.9002351,1.2478725,0.00799975,0.1871794,0.345398,1.8219367,-4.7820959,-0.5338585,0.4297368,0.3228809,0.6211299,2.5438158,5.0523675,1.1707257,0.30700285,0.08118635,-0.00155197,1.0984673,0.38978965,-0.22730455,0.3981946,0.204932133,0.43217392,2.0126186,1.271466367,0.1522284,0.43056785,0.176904625,0.592473015,1.881758075,1.475147875,0.302234525,0.38895644,0.17353806,0.485511532,1.47150982,1.30400884,0.2864394,0.385386517,0.18939805,0.336383177,0.497399983,1.470494983,0.448956467,0.391470071,0.149292071,0.321778309,0.294697814,1.131819257,0.563087329,0.371433525,0.159309188,0.32759422,-0.079168413,0.914739413,0.514578675,0.331051994,0.162405878,0.329572418,0.132065489,0.281757711,0.398085656,0.311191375,0.15929841,0.250118506,-0.00175096,-0.27048377,0.39467899
2017-03-01,0.4181002,0.1959055,0.0732917,0,0.8551662,0.6323399,-0.534424,0.5805781,0.4524237,1.2996257,3.8409212,3.0348198,0.9112943,0.2225108,0.1600718,0.0576656,-0.1694832,0.6194527,0.2232589,0.4279714,-0.0913438,0.2341491,-0.9215152,-0.9002351,1.2478725,0.00799975,0.1871794,0.345398,1.8219367,-4.7820959,-0.5338585,0.4728939,0.09095155,0.53513318,1.41547245,1.1167159,0.4160339,0.380564433,0.085064933,0.356755453,1.2287037,0.955257233,0.0992146,0.37730755,0.1309732,0.16525194,-0.171759525,1.29217435,0.3897964,0.41796166,0.1952633,0.392126692,0.63077662,1.64070344,0.49409598,0.386831,0.200957583,0.38815651,0.076275183,1.266449617,0.440916333,0.363356686,0.195116757,0.340943523,0.041166843,1.174021486,0.409822414,0.334492825,0.187143563,0.240204745,-0.114741388,0.372186663,0.404096988,0.344879333,0.156200522,0.239531896,-0.204382922,0.230806467,0.497849822,0.29720453,0.16013961,0.159454426,0.28759891,0.14998245,0.3350888
2017-04-01,0.5276876,0.4181002,0.089081,-0.00310394,1.3417684,0.1472394,0.0798149,0.1959055,0.0732917,0,0.8551662,0.6323399,-0.534424,0.5805781,0.4524237,1.2996257,3.8409212,3.0348198,0.9112943,0.2225108,0.1600718,0.0576656,-0.1694832,0.6194527,0.2232589,0.4279714,-0.0913438,0.2341491,-0.9215152,-0.9002351,1.2478725,0.44761225,0.18076005,0.33205585,-1.44198635,2.19455905,1.00689735,0.4377749,0.150200367,0.22033592,-0.5140681,1.512119167,0.697869867,0.3861256,0.170007525,0.25732834,-1.059609075,0.9828845,0.567156925,0.34808158,0.15066436,0.205862672,-0.67665402,0.91277558,0.34684074,0.312142283,0.147442167,0.094057777,-0.76489485,-0.112796533,0.349703783,0.350490257,0.191010957,0.266281766,-0.106921129,0.336862943,0.429931,0.290195388,0.191583513,0.162841195,0.495873438,0.222575863,0.234969575,0.282674878,0.188082211,0.151155018,0.421944922,0.266673289,0.233668389,0.27677023,0.1652136,0.051884046,0.1869901,0.33536447,0.25654514
2017-05-01,0.3675369,0.5276876,0.0928221,1.0733703,1.4891765,2.0861924,0.7522529,0.4181002,0.089081,-0.00310394,1.3417684,0.1472394,0.0798149,0.1959055,0.0732917,0,0.8551662,0.6323399,-0.534424,0.5805781,0.4524237,1.2996257,3.8409212,3.0348198,0.9112943,0.2225108,0.1600718,0.0576656,-0.1694832,0.6194527,0.2232589,0.2993573,0.2490635,-0.0204765,-3.5346906,0.8490531,0.71827995,0.3754674,0.196983033,0.3441391,-1.860068233,1.261432867,0.729604267,0.314712,0.180570075,0.14186265,-1.696575925,-0.364089625,0.63820795,0.33538964,0.16227226,0.112869332,-1.08890706,-0.26182382,0.52652934,0.25751325,0.16782545,0.00051731,-0.12151665,-0.314425467,0.25048105,0.248712143,0.154320629,0.000443409,0.018009471,-0.179173271,0.138351757,0.245576675,0.129955063,-0.104806355,-0.225192125,-0.037578475,0.178862275,0.282799056,0.165784911,0.051241651,0.226598244,0.303799111,0.260243611,0.26790139,0.16511371,0.334573816,0.80042204,0.14289127,0.16207258
